product_id,quantity,wholesale_cost,sale_price,supplier_id
UJJCZPWE17TG,154,11.76,17.25,LKAVWAZW
LCHYDK5SCBUL,6207,399.41,671.41,ODSKZBBP
4M0JYFN42SOC,2288,149.91,187.54,BUOPLBCJ
8NC4IFZXLPZ4,4574,380.92,427.39,XHTQUBBH
IAQLOT4LN4YV,986,35.71,66.88,ZOQGODSQ
N8JQQ7VVOXTS,6112,443.03,678.28,SZQROLOF
635Z9AUE3L59,5705,406.1,728.54,OYIQXTGU
GS9WKA9QSSPC,6813,388.8,447.12,KDXPSEPZ
P5ENKCBWWKO7,729,43.97,60.9,JPSKHNZQ
X7BRCXSLKSA2,2217,133.37,159.24,ZOQGODSQ
A2WNWVP0D9SK,3003,387.48,719.55,BUNCEFOX
FLNJZ9HU2Z62,6845,404.76,606.33,WNPVEYAW
94Y10PBHV3TX,7487,416.91,744.6,CUPAMHHF
ZN1CC2BE6V7E,625,54.08,78.85,GZSKUPRR
BPRJ3BLL9MET,7399,423.72,494.06,IJJIIIVH
54PCEGD892LG,2419,130.84,180.95,LKAVWAZW
DPGYTW0G90VK,2390,140.24,197.88,IJHLHXKN
6T3KZB70JCSI,4573,415.55,780.4,SZQROLOF
XJYI52CYSBK3,2320,138.51,170.09,LSZQNTOO
7ZBT0I8ESGVE,1990,148.13,250.78,OBUHDMHG
EPF6WAALMAKU,279,14.03,24.05,PXNYWTPX
W4PW4A6TGJVL,1943,120.07,160.05,QQWFFXLL
PUK1VSM5HDP3,3619,365.35,442.07,ALPISKWD
TXMB4WMXT3E0,6051,380.92,653.28,DSGVMPYY
KSX3Y2E5KT7K,4997,416.91,773.78,LZAGUZZM
73B12J47SLDO,718,27.73,39.85,SMGBRLRY
6PLAVU01N4QZ,1859,136.79,187.81,MTFFNYXN
BOAQG49LL7I2,4269,412.84,524.72,RJVOUJCT
NAA1W34VSEES,6448,408.79,490.96,AZAIREQV
WR9CZY18TZNL,5281,418.27,532.04,MRJAKYTF
1MJ6LMI2BIIS,627,32.8,59.7,TNBGXNKC
2ZTP69UOK32V,4249,418.27,566.34,QQWFFXLL
Y5B2TPH5W6JB,6988,387.48,615.71,OBUHDMHG
QXMBHE3W7UMK,6746,377.0,527.42,CUPAMHHF
ZNCBXOSHWF1H,7159,390.12,575.04,REFSVATM
ADX99WPFHXK3,2291,120.07,226.45,TNBGXNKC
5JRMX3GDL278,3121,461.28,645.79,OJPJLVWV
E7AXKEKCDB6P,3897,382.22,653.98,VNAUBIMF
FXU90VJLBU78,6482,423.72,688.97,VCFXVKJQ
TRGPT999NLZO,3901,382.22,441.85,JUTEJFAR
8N7IO35685SW,2179,120.07,181.43,EBBKIVVU
SC64605JRTWC,3962,412.84,734.03,DJVDYUAU
14XIK6NTOMOL,2995,392.76,491.74,ACUGYYCR
HS5VRCG9DNSS,3556,412.84,499.54,AZAIREQV
5T6MW04AGIT0,3107,411.49,585.96,IJJIIIVH
25L01ZNPGYR4,4207,403.42,682.59,ALPISKWD
9OR8A8EGZ7LT,539,32.33,51.79,JHYQAPFL
MBCMGLZ67AF2,7026,369.22,604.41,AZAIREQV
4ADLGPSFL5LW,5137,400.75,576.28,QQWFFXLL
3D4GNVSGTBBM,4600,451.42,580.07,QQWFFXLL
GFXSG99X0TEQ,6731,441.64,607.7,OYIQXTGU
YFC6PEWH8HZC,481,46.14,59.11,XHTQUBBH
CWTMKYMIBPEV,444,34.73,48.87,UNDKILTU
ISH98Z4MHC30,1926,154.39,278.98,PUSEAHDI
WU69MALGAM96,7293,445.82,699.94,JHYQAPFL
DPKRC6CFJPZC,2635,130.84,167.21,IDTSLATK
1X9GPAEQZ9VG,802,38.22,63.1,OBUHDMHG
HCTOPV03MVWZ,777,28.63,38.79,XYQVBOAQ
6RH8D8135BSD,5265,340.01,468.87,MTFFNYXN
7ECYCH9PV37V,5817,440.25,718.05,LYZVAUXB
KTIDM94OSP9K,1968,112.85,155.85,ACUGYYCR
AB62N2JGDBSJ,7423,396.75,640.75,FHIMGLEY
O96OD1X9MGEO,2137,116.84,166.38,NFFBZLEF
EG5J64GOVOEK,1659,125.82,165.08,UEULUNWM
HYWP1IVF48C8,5855,400.75,548.23,DSGVMPYY
9CSRSGOHSVBZ,3601,410.14,712.0,LZAGUZZM
MH5Y382NYOWD,955,31.39,39.08,LKAVWAZW
0CLJ89FK85XE,5155,395.42,616.46,MRJAKYTF
FY2VHCUX8RV1,1384,124.99,138.86,ACUGYYCR
PTSAUTHX5PCS,2008,148.13,201.01,FOOARRMY
N2DM27VGN3ZX,6141,414.2,468.46,WUYUBNMD
SR5W7SM93XZJ,4560,416.91,559.08,PXNYWTPX
VSDAF2R02EVC,2028,141.98,163.56,TIJFWNLU
AA96U4GDYME7,6208,462.7,673.69,ZOQGODSQ
JD3UXJO9AEHB,5853,352.59,584.59,NENPWMRN
I1TXNY2GGLCN,4417,411.49,602.83,FHIMGLEY
SKKA6QKE9YKU,3416,358.94,455.14,EBBKIVVU
21D060PUSOZ8,7021,391.44,657.23,XHTQUBBH
4GJIV3W3GOKM,2409,112.85,166.45,REFSVATM
7SJ465UDZZ3O,997,52.33,86.45,JHYQAPFL
Q7WS3BY6XMQB,2091,129.99,223.32,TIJFWNLU
2CFXVJYT4P89,7092,395.42,589.18,OHQKTJPS
O88LIA1XLXD2,6576,374.4,421.95,JHYQAPFL
TP4SXQ1V8XLC,5761,398.08,626.18,CUPAMHHF
C7T1HS0CU15Y,4074,436.09,579.56,BZFDBMID
EGSKCRTOXES8,6254,415.55,693.97,MOICPPVT
PEFVWFQ6PEII,2263,114.44,126.23,WNPVEYAW
QIQKZBJ9DI2O,6544,419.63,487.19,QQWFFXLL
CHFT65YREBEK,1705,147.24,258.26,REFSVATM
5LJ2LQ0UAJKP,1977,110.48,180.08,FLXUVLWD
14R47T2HY35N,5098,355.12,465.92,ALPISKWD
XXMVTKBQ3SEN,6184,425.09,788.54,SCNJUVFR
STQQFN9EWQKS,1044,38.73,60.03,LKAVWAZW
INEYO0PIUX6X,5370,451.42,835.13,DJVDYUAU
DEGVP7ILJPPL,2602,124.99,181.74,MOICPPVT
IGD1VVTT33PO,4071,380.92,674.99,LSZQNTOO
FX9KISA1182C,1487,117.64,179.64,UEULUNWM
DS1BV3AZTL7Z,6707,426.46,579.56,PUSEAHDI
S5XMHRE41MD5,4608,418.27,509.45,PXNYWTPX
GTXWTL06JX8D,4911,412.84,738.16,FOOARRMY
VX58NK109QXK,4980,437.48,487.35,OBUHDMHG
4ZJ9I4GIYAUX,2283,119.26,185.57,WUYUBNMD
82NUOXPAXQ0T,2214,112.05,176.03,ZOQGODSQ
MGB2B3QVH2ZY,882,33.28,52.35,IDTSLATK
1F2EUCNG3HSX,3816,384.85,424.87,ACUGYYCR
I4GDOLCSQ9B7,5217,412.84,608.53,NENPWMRN
TG8TGN8M6FK7,3721,410.14,686.57,CUPAMHHF
0A9UFV9N7OQB,5647,466.96,717.72,NOKKJHIF
IK79AP5YHI64,5758,414.2,652.78,LUVIKHIG
FZ3H74MCW46A,6874,392.76,511.77,TQIBFCOR
V4AY74KPSIB1,438,35.71,62.1,WUYUBNMD
2BJEKOMXBJCW,4460,411.49,478.15,TQIBFCOR
BKXABY57SJJZ,6588,410.14,769.42,GZSKUPRR
A2NUUEREKFWI,5353,375.7,638.31,ODSKZBBP
VF3NBLE9C383,3709,425.09,730.73,REFSVATM
NUOWV7I2X8JK,865,41.84,71.67,EBBKIVVU
VX1C61OFD2EZ,541,39.24,58.62,JUTEJFAR
D7OUTZXZ5HRI,493,30.92,50.8,MRJAKYTF
QDHE4DDBATXP,776,48.92,83.85,LUVIKHIG
1VYQ34ODEJ5Z,6919,418.27,595.62,JPSKHNZQ
CHZUVH0NJS8G,5335,452.82,704.59,ACUGYYCR
H287K6ELVM6W,979,40.79,64.41,VCFXVKJQ
Q4G9XX4EESRV,3727,414.2,499.94,IDTSLATK
Q1TAQYA01CCO,1772,116.04,181.37,UNDKILTU
AUM7UD5K23ZA,3821,447.22,824.67,SCNJUVFR
ARS28UIXWLEI,5107,386.16,515.91,QIJEYJNR
A7OGH0DZT9Q9,5802,414.2,522.72,OBUHDMHG
2OGT680GAV2A,5777,430.58,551.14,TIJFWNLU
SVJM3FRKK0BE,990,38.73,72.0,VCFXVKJQ
IP8HNRQ6KPE2,1555,170.97,245.51,JHYQAPFL
RAKEQE9UREB9,29,1.36,1.91,XUBNCBUO
AR8OIGHZ2EFG,1670,114.44,129.55,OJPJLVWV
EI2F3Z40Y0NH,4508,423.72,467.36,EBBKIVVU
A8S8QJ1AQ3T7,4521,340.01,589.24,VCFXVKJQ
6E0XCX70BUQA,6484,436.09,510.23,VCFXVKJQ
47LLHSV7MKKG,6280,394.09,589.56,ALPISKWD
YBU2L6BDKOS0,4830,412.84,461.97,VCFXVKJQ
6I9155MJZ3S9,1048,38.22,61.34,REFSVATM
93KIR3W6X7LR,7102,375.7,482.02,IJHLHXKN
IFYCG220PF6Y,113,4.42,5.1,VCFXVKJQ
DE8PHJ9OUGM2,993,37.21,42.98,SCNJUVFR
LVD8J6QP2RXC,3338,374.4,495.71,UEULUNWM
B1FCA0DM74NT,5297,380.92,498.62,NOKKJHIF
YNAXIRTZRSGU,1373,132.53,217.22,EBBKIVVU
1IJJSEE88P0Z,5792,398.08,597.92,SZQROLOF
126QGH18WMAT,132,4.63,5.46,TNBGXNKC
MLHDYMZFGH0K,2554,120.07,170.5,MRJAKYTF
6KROP4CBGKID,1475,129.16,203.81,IJJIIIVH
1QD25I0GDCDA,1685,115.23,133.67,TIJFWNLU
EP6ZLBACTNMD,5822,370.51,614.31,FHIMGLEY
ZPGVFX8XQY46,2976,130.84,199.01,VUPIBWMC
UL2W6FG0JHOX,4431,419.63,765.82,IJHLHXKN
PHNW7OO95MRC,4937,448.62,809.31,IJHLHXKN
EEW0Y2A2ETF4,5560,438.86,801.36,LUVIKHIG
S7JOKQ6ESAI9,5692,384.85,447.2,RJVOUJCT
BI4P3NC7IF2R,5055,410.14,716.92,VNAUBIMF
8ED0QDNAB7WD,330,17.19,26.58,OYIQXTGU
0QZXGX46J24G,500,45.05,76.77,VUPIBWMC
8KWI4FR3JZ4J,1272,164.44,185.0,MAJZPZCE
2RBWU17EYUF9,1462,120.07,225.97,SMGBRLRY
LPNZ4SBINLCR,2182,90.83,143.69,REFSVATM
O34L6YBAOV18,6558,392.76,546.33,MRJAKYTF
96OPSNOZPJ7R,109,7.21,12.91,AZAIREQV
X7FRHEIM3IGG,3456,431.95,613.37,VUPIBWMC
ICT8ZQ8TYKZS,2754,124.17,138.33,SZQROLOF
5N372YXQA2YM,1027,45.59,71.12,TIJFWNLU
54NMUM3M4697,2797,139.37,197.63,OYIQXTGU
D140SHDLBDRN,7247,407.45,629.1,LSZQNTOO
O6FXKABV433L,1718,117.64,171.64,XHTQUBBH
5B9Q3BO1ULKV,2270,142.85,182.85,ODSKZBBP
OTLO1CD90C9S,1206,136.79,235.28,JPSKHNZQ
ID3ZHVB1STPJ,4758,361.5,475.01,XHTQUBBH
HK09GSCA7T1W,671,41.84,79.33,UNDKILTU
TUB315MP1G5E,2622,110.48,188.15,MOICPPVT
880S1OHUAYW5,6796,423.72,611.43,LKAVWAZW
86USCI3B5PI6,6985,375.7,637.56,CBSKJIQI
22OMNMDCE0K3,1855,134.22,198.38,LUVIKHIG
2VLPMV25QTII,2936,129.16,191.03,MTFFNYXN
4UQ93H6ODSGI,185,8.81,13.68,IJHLHXKN
LH22KIW8J7MA,3141,441.64,826.75,QIJEYJNR
5CZF04UEY82U,5287,351.32,395.94,LKAVWAZW
7HIRPN2TYSTV,1678,113.64,183.98,LUVIKHIG
BGDCE6AQ6FQ4,4281,345.02,624.83,OJPJLVWV
SGYYX4F6ZNZT,5766,384.85,488.76,ODSKZBBP
C8ZGBP2K9FX7,4089,468.38,671.66,JHYQAPFL
7Z4KVNI9SNZF,4789,420.99,792.72,MTFFNYXN
FW8G3C9T3LM3,882,33.76,51.72,TIJFWNLU
IZQI3Q1N08S3,7311,402.08,466.81,WUYUBNMD
YQQDQJVW38EZ,3862,390.12,727.96,AZAIREQV
OD7MKDU6NHAG,7135,383.54,586.43,QQWFFXLL
BADA51JJUO8N,4410,412.84,705.13,BUNCEFOX
LAOIYXQ4JJNR,1831,146.36,241.79,WNPVEYAW
PQM7C22RQR9A,7045,390.12,679.98,VNAUBIMF
1XBS9IMYD381,6280,400.75,587.1,FOOARRMY
XW3SSNVM59FJ,1927,120.07,155.49,LZAGUZZM
R9YLTHG9LWM7,1725,117.64,221.99,FHIMGLEY
8HUFUNGR33A0,3442,387.48,439.01,NOKKJHIF
T97XFSOEE87W,7258,360.22,625.34,TIJFWNLU
0CQL3QKEFDOR,870,43.43,58.8,QQWFFXLL
2EVLZG78MW5L,2517,123.34,233.48,PUSEAHDI
6UB1IPMYGL1M,4888,412.84,660.13,SZQROLOF
FEB92F1EN3EH,3588,400.75,666.45,PXNYWTPX
1Z3F0ZW0GQ9U,6486,379.61,641.16,LZAGUZZM
1SGAXFJV3U8W,4351,443.03,714.16,QQWFFXLL
NUA0V6B4N883,4032,394.09,661.28,FOOARRMY
4X9I1V7RYGVW,2172,126.65,221.26,FLXUVLWD
72BCHOFHE7YR,4915,425.09,724.35,OYIQXTGU
2OTWF9K01B1L,5725,362.78,418.65,XYQVBOAQ
Z8SHP50J6TVB,6600,466.96,700.91,FOOARRMY
002C5XW61D6U,7038,425.09,652.09,RJVOUJCT
D2QMH5PPS3O3,5488,399.41,536.41,VCFXVKJQ
X1MNO2ZYMZ7J,4862,441.64,830.72,BZFDBMID
Q60ZVRY0UKD7,6577,384.85,671.56,FOOARRMY
B5XQUWZU71E3,3006,414.2,718.64,QQWFFXLL
2KOO5WSQ49MM,6762,395.42,729.15,TQIBFCOR
KFG5EC8CY1KQ,1696,127.48,234.82,FOOARRMY
PF6AQK5EOE9V,346,14.03,19.64,AZAIREQV
1BTD5X9MKEWJ,6501,374.4,514.43,TNBGXNKC
H3ASHAZSC3F5,3107,328.85,427.5,OHQKTJPS
GZH93KD79AIN,853,36.21,61.48,IJHLHXKN
MLX4PQVUCOS6,5338,380.92,693.27,MTFFNYXN
7V9IR67DB2PT,5971,410.14,651.71,SMGBRLRY
EED1BE0F711U,3288,411.49,506.96,VUPIBWMC
H4P4SS277Y7S,6621,360.22,453.88,NOKKJHIF
IFANC0H061FU,4679,386.16,694.32,LZAGUZZM
ZLW8IUYIHQJI,1892,124.17,148.01,FOOARRMY
GYE3CAE11Y7I,5491,411.49,513.13,DSGVMPYY
Q6MVIWGEPHX3,4208,374.4,475.11,JHYQAPFL
L9DQ7VDZCK8W,6088,350.05,626.24,WNPVEYAW
7VP1QRSQW880,4110,419.63,749.88,UNDKILTU
TTUIUQSK6JF0,3689,414.2,699.58,TIJFWNLU
AX4TA1WZJ4MW,84,3.06,5.18,SZQROLOF
WUONXRR0K9QC,323,9.66,14.85,UNDKILTU
3NSVUBMKT5K7,7155,375.7,660.86,AZAIREQV
JOLIRUQEPI88,4124,461.28,610.27,AZAIREQV
ZEJCKBX0QCU8,6146,396.75,610.2,KDXPSEPZ
SFMU0I5ZRN6H,843,47.24,66.37,OBUHDMHG
06J1LP32GHFI,4021,420.99,757.78,CUPAMHHF
D1PT1RQVQR4G,3462,419.63,723.02,FHIMGLEY
AD795893J5JN,3369,388.8,637.24,MAJZPZCE
JSHB7546QPB0,5179,391.44,692.07,UNDKILTU
43KKYE4ZHFGH,526,36.21,57.18,LUVIKHIG
IA8MRH7RRIT0,4564,406.1,734.23,IJHLHXKN
5W1FJURLIBQH,151,14.37,19.44,LZAGUZZM
JBQZI3OBHLXW,6352,384.85,673.87,DSGVMPYY
Q5IDLWK5L51D,7121,408.79,699.44,DSGVMPYY
1NT4GGFOLQ61,7159,429.2,688.87,LKAVWAZW
1K7SXG6KQHXG,6389,437.48,737.15,JPSKHNZQ
YYWK0P532Z1Q,4348,443.03,770.87,JUTEJFAR
VE30XWU2ZBWT,1927,129.99,165.74,LYZVAUXB
7E73RS6F80P1,2933,101.97,133.68,OBUHDMHG
UGS7A5IIRBM8,4516,342.51,547.33,BUOPLBCJ
C7FRKK73NDO1,4277,408.79,765.66,SCNJUVFR
O5W8ZBIVVF8V,1869,135.93,160.94,RJVOUJCT
196UBAFLW7UM,5383,447.22,834.07,WUYUBNMD
UTHLNF33S6Q2,949,34.25,61.96,UNDKILTU
LWO7OKCT9SY4,1706,126.65,233.16,JPSKHNZQ
9WE4LH0U6UCV,6796,441.64,643.47,FHIMGLEY
LACPT5QE16MH,3322,407.45,545.98,LSZQNTOO
NM76KQMYERZE,6134,431.95,498.04,LZAGUZZM
FOUTLCA7KLX1,6346,419.63,664.69,BUOPLBCJ
7IWJO42622GS,6690,408.79,691.67,IDTSLATK
VTGCCZAQK10L,6532,441.64,649.65,MAJZPZCE
0T5KSFAYSGXB,6458,388.8,732.11,UNDKILTU
WJHGU1G3R5QR,7052,423.72,479.23,OBUHDMHG
QY0TLWVDNTFG,6738,426.46,513.88,SCNJUVFR
90PRDMMOJVIF,111,3.24,4.37,OBUHDMHG
4AAWVEDL4QC1,2353,126.65,161.35,SZQROLOF
ANH0O3HL0JS7,1996,132.53,207.81,NFFBZLEF
ZI5K9YXUYHCA,4503,394.09,748.77,KDXPSEPZ
3ULDQU2UWHTN,4940,414.2,504.91,OHQKTJPS
J9Q60OMZ5KC1,5651,451.42,665.84,JUTEJFAR
UPZAR8DTVI2N,5370,371.8,571.46,VNAUBIMF
ZGVWUJBK206W,6768,423.72,717.78,TNBGXNKC
DILZVBBW8Z3R,4206,374.4,699.75,FLXUVLWD
VNUCHD9FLBYX,4297,402.08,674.69,PUSEAHDI
9MN5SAER6T3Z,3347,391.44,432.54,ALPISKWD
6LMHIQWCTKLI,3221,396.75,628.85,JPSKHNZQ
DYJI6JDHJ0J5,736,31.86,48.01,OBUHDMHG
THUPDAZVW3SH,6919,420.99,760.73,FLXUVLWD
LN5AXK7XNA7N,5911,390.12,530.95,JUTEJFAR
85ILM5VSSPWS,232,14.71,21.62,IDTSLATK
XHBELHPIUXSO,896,33.76,52.16,SCNJUVFR
1LV02945OQK6,7473,445.82,559.95,GZSKUPRR
K7DQ89E5GSG9,5768,396.75,486.02,IJHLHXKN
9L709R8RMK23,7322,420.99,648.32,OYIQXTGU
RM6EYLII3J8O,6767,407.45,523.57,GZSKUPRR
CZ791DKNF7ON,5558,341.26,635.77,JPSKHNZQ
10IPEFLVH2NC,6674,399.41,699.77,TIJFWNLU
HMM52OR1O0FJ,1913,119.26,221.11,NENPWMRN
6R5MSK1GYHYC,1124,149.02,166.16,QIJEYJNR
X3DUD7VXTGZR,3059,445.82,831.01,MTFFNYXN
RRH3E9DIIZPZ,328,14.37,20.42,PUSEAHDI
2482KYYRFA1I,5932,379.61,583.84,REFSVATM
2YFROJO50FYD,1959,127.48,241.96,CUPAMHHF
A26SZQMO89XE,1432,121.7,176.83,OHQKTJPS
VSRCVDTU6RCJ,4891,392.76,499.98,MOICPPVT
3EZ9IIYGIDGQ,3613,404.76,559.38,SCNJUVFR
CCO87MFE3E9I,4080,371.8,580.38,FHIMGLEY
ZEHR7VTZH65A,6471,394.09,746.8,REFSVATM
33KZF8C3YF0F,3658,418.27,501.51,OJPJLVWV
TD4GHAXH4TCF,5888,425.09,531.79,AZAIREQV
VZSV2TO315L9,2442,120.89,159.82,NENPWMRN
DI6I0O378E9O,1196,131.68,196.86,IJHLHXKN
AQ4JB7POV769,7429,380.92,610.61,QIJEYJNR
X8CG73DO62KT,4033,434.71,816.39,VNAUBIMF
7WYCQMZIFV7F,6378,351.32,392.07,PUSEAHDI
7EYTCCSFYFV9,5919,340.01,518.86,WUYUBNMD
7RWDSBZT4XGY,3980,351.32,387.15,SZQROLOF
7FDUZYMKGUXW,4958,437.48,722.72,ACUGYYCR
S5YHU9YFO08J,1875,124.17,169.12,MTFFNYXN
7Y0TRW0VE96A,263,12.39,18.52,QIJEYJNR
C7MLD0JV9YLU,7424,441.64,497.73,IJHLHXKN
YQ6O2RRV1YOA,67,4.85,6.79,BUNCEFOX
CGRW6ZNX6OYF,2945,98.95,124.48,FLXUVLWD
B5JX8UYMGSVG,6429,403.42,461.92,WNPVEYAW
6K60S9D2CXO6,4579,403.42,497.82,OYIQXTGU
DVXTE2HEAMBV,4569,361.5,550.93,NENPWMRN
ESZ4DLAFQ19G,2136,120.89,166.59,SZQROLOF
C7CKEQSQZBMM,4744,448.62,611.47,JPSKHNZQ
U0ZZCID8BQ2W,2930,108.91,143.87,CBSKJIQI
S6S276HIPYAU,481,43.43,66.49,UNDKILTU
TLB6YYT3I455,6732,395.42,730.34,BUOPLBCJ
DIIY34QBQZGH,1554,124.99,141.24,LKAVWAZW
YT3ZSEO54VAN,2610,136.79,181.79,WNPVEYAW
3PK7DM50S8WP,4093,423.72,525.84,XHTQUBBH
8ARCLL4D9ENA,6045,379.61,533.73,VUPIBWMC
V3Z7CT20QHG4,4064,404.76,580.43,VCFXVKJQ
SPUBYSHB7737,1021,37.71,61.47,UNDKILTU
EY0ZKXSD6B65,4674,437.48,668.91,AZAIREQV
RHB1ZQZ6AWR6,2887,117.64,137.76,EBBKIVVU
1YEWKWDGGV83,7020,404.76,563.43,NENPWMRN
RRZYWH91WA8Z,6768,412.84,545.36,ALPISKWD
WUNJUWPPRQ5Y,4716,398.08,686.29,BUNCEFOX
K11NHOGMKYL1,6221,444.43,796.86,VCFXVKJQ
J2OJ59ZBBMO1,1973,109.69,145.56,SZQROLOF
WXJZ88WZRK41,3943,469.81,835.79,OBUHDMHG
408FCLKUV0MP,4528,431.95,636.26,AZAIREQV
OFK5LBN39MFG,3413,367.93,485.67,MTFFNYXN
W2WJK4BW4ZCP,3477,404.76,456.16,ACUGYYCR
KQFX4QS1S1EA,3608,391.44,479.12,BZFDBMID
77YGITYV1LQQ,7021,451.42,724.98,VCFXVKJQ
QJMZHD0CC37Y,6669,377.0,617.53,SCNJUVFR
95SUISOEQ8I9,6491,399.41,699.77,ZOQGODSQ
UQVOHD2GTURG,1494,122.52,228.01,FOOARRMY
SOIWL9YMZYUC,3145,429.2,597.88,OJPJLVWV
ISYHLFAQJBB1,5308,373.1,466.0,ALPISKWD
YILXT5788Y0L,4783,394.09,652.61,XUBNCBUO
4YNIDW532GGQ,2700,126.65,187.57,WNPVEYAW
JVL9WGB559DY,6488,398.08,557.31,WUYUBNMD
LW033RZRFZ1L,3225,404.76,473.16,REFSVATM
M60I8DSKHGSN,6146,398.08,599.51,NFFBZLEF
J6UU1Y3QOWKQ,6038,400.75,650.02,LSZQNTOO
IXS402AZ61PV,678,47.8,79.92,XYQVBOAQ
XH6PYQCOH9I9,3076,411.49,640.28,VCFXVKJQ
FNB3W2VPJY8L,2868,135.93,221.84,MRJAKYTF
3MWIP80ZISDP,692,42.37,66.39,DSGVMPYY
NPUKR5S0TV4O,371,10.84,15.32,AZAIREQV
ELTIGD0ZF35N,1652,135.08,173.17,QQWFFXLL
55V60CNGZRBV,1444,127.48,219.14,FOOARRMY
FSY9COM6WB68,3607,400.75,605.13,KDXPSEPZ
NHWAONEY4TZH,1754,105.03,155.65,BZFDBMID
LDAGZ0FNBT5R,7066,390.12,687.39,EBBKIVVU
5GBN55IXVFP8,4740,441.64,575.46,REFSVATM
UPBE67F53TO7,2302,139.37,186.48,JHYQAPFL
XTYT0960ACB1,4431,459.87,514.13,XHTQUBBH
UN58BR2VT1YZ,6796,408.79,763.62,FOOARRMY
ESWAC8JY4J13,1817,124.17,196.31,RJVOUJCT
BMJBAPQ9B8AO,2985,373.1,605.54,MAJZPZCE
652N8PYNK126,1442,148.13,232.12,ODSKZBBP
NZ736JL25QFP,1509,116.04,215.02,XUBNCBUO
LSMFWPHDA6Y4,2634,116.84,155.63,KDXPSEPZ
YMH8RSCO72S3,1261,99.7,171.78,IJJIIIVH
BADFL0MLMO7U,5107,394.09,526.5,TQIBFCOR
ROSNZL9CLGXV,7000,386.16,512.05,WUYUBNMD
IFIWEP2E501A,6787,408.79,771.39,SMGBRLRY
F5SB0CC1UZUN,7032,406.1,538.08,LZAGUZZM
550K0ND68RYN,247,8.54,11.39,ZOQGODSQ
HP3QULE2954N,4385,412.84,727.84,QQWFFXLL
KBJDB941KAX3,6895,398.08,717.74,QQWFFXLL
D4N1WDWGQWWL,6152,353.85,503.17,SZQROLOF
WANL58ST3H2D,6664,420.99,780.94,DSGVMPYY
FXLBQP8E1IDB,3916,346.27,483.39,EBBKIVVU
MEYBBXR6LVWW,5910,374.4,603.91,AZAIREQV
2AF10ELRGW8W,5214,362.78,663.52,VCFXVKJQ
2Z5E673PL23E,255,9.95,12.48,FLXUVLWD
UOCZUG80C69P,6350,387.48,642.44,RJVOUJCT
WS1SWPXRTOKP,1223,136.79,176.6,ODSKZBBP
KZHIEI5IMV7H,2738,132.53,183.95,JUTEJFAR
152GPCX04Q65,5666,411.49,552.63,NOKKJHIF
4Z6KQKKXARW3,539,36.21,53.81,UNDKILTU
PHJC8TTLAGL7,2665,140.24,253.27,FOOARRMY
JI9GS5MQWFHQ,3325,373.1,654.42,PXNYWTPX
Q1J71Z25P5RI,2551,127.48,216.84,CBSKJIQI
L6XUD395WDU8,744,31.86,42.95,TNBGXNKC
LSW9P54JF7M7,2357,130.84,225.96,TNBGXNKC
AGLUAUS7ETI3,5477,458.45,612.49,OJPJLVWV
5D7ZL6WSZXAO,2032,139.37,193.31,JUTEJFAR
G3WIEOTOKK7V,5968,400.75,487.71,GZSKUPRR
56Y5M5C42ZCK,890,42.9,57.92,LUVIKHIG
KRG9OF3QV0L0,1393,131.68,215.96,UNDKILTU
JIZ7PTYE1JKM,4287,411.49,627.52,BZFDBMID
87FYXS3AG93Z,206,10.24,15.55,DSGVMPYY
KFHE1XTPARL8,6157,441.64,713.25,REFSVATM
DYXGNUC80N6H,6354,358.94,503.95,RJVOUJCT
BRQDW47FZ024,1575,141.98,181.88,IJHLHXKN
8CF07XOKCP58,1257,131.68,223.2,LZAGUZZM
NG1MM4JLEOMO,2588,125.82,198.54,TNBGXNKC
LJ2M5K5MC90Q,6824,357.67,521.84,FOOARRMY
U5U4HHRCCHFF,800,46.69,58.55,BUNCEFOX
NWYWJHMNM9WP,7314,373.1,698.44,TQIBFCOR
J7KKNTLP2GPA,1385,134.22,154.35,JHYQAPFL
3GEB43DYI4CR,471,43.43,71.7,RJVOUJCT
64FOCUIVJ675,3439,386.16,527.11,MAJZPZCE
ED5UL67J1T1K,145,5.07,8.19,MAJZPZCE
VAFYIGJDP3RJ,4708,358.94,575.02,IJHLHXKN
D8LHDBMUCBSV,1865,130.84,224.52,BUOPLBCJ
XLQDOICG2P0B,6825,412.84,568.89,SCNJUVFR
9VN4ZMOTGHFC,3329,396.75,478.48,IJHLHXKN
BHAZYPKTVW0U,2170,126.65,152.36,QIJEYJNR
350AERU9QH2B,536,43.43,59.67,LYZVAUXB
2CRGY9U0PNGF,4285,407.45,467.35,GZSKUPRR
V9GALONDP652,1131,101.21,183.8,LSZQNTOO
74TCVF5EKNTU,5773,374.4,540.63,ODSKZBBP
IHB9WF3QKBWF,3846,450.02,772.68,OJPJLVWV
H9ELTP02SKCW,655,37.71,54.75,JPSKHNZQ
LB36E0FP92ET,6252,375.7,704.06,DSGVMPYY
E2TIZDF0YG90,2847,144.6,207.5,MOICPPVT
A3XDXNB5NE92,1740,101.97,155.3,REFSVATM
5A7HWJZEI6W6,2822,98.95,144.76,WNPVEYAW
OKUZV6CJDMZS,6323,398.08,701.02,OBUHDMHG
BCHAVX9HM8TI,3665,367.93,567.72,WNPVEYAW
VNFRL8AMEV3S,150,7.21,9.47,MTFFNYXN
